text,emotion
la verdad estoy muy cansado de lucharla solo,triste
te juro que tengo miedo de decir algo fuera de lugar y me pesa cargarlo solo,miedo
te juro que me excluyeron de la decision sin explicacion sinceramente,enojo
estoy muy ilusionado con lo que viene todo el tiempo,feliz
la verdad me cobraron de mas sin avisar,enojo
ultimamente todos parecen entender menos yo pero necesitaba decirlo,triste
oye me ignoraron durante horas y no puedo evitarlo,enojo
sinceramente me pusieron en evidencia en un grupo y eso me tiene mal,enojo
fijate que extraño mucho a las personas que ya no estan y ya,triste
en serio tengo miedo de que me rechacen si digo lo que pienso y eso me tiene mal,miedo
te cuento que me echaron la culpa de algo que hizo otro pero bueno,enojo
me dijeron que era mi culpa cuando no lo era y me tiene mal,enojo
en serio estoy muy triste con lo que paso y quisiera que no fuera así,triste
que maravilloso momento estoy viviendo y es lo mejor que me paso,feliz
tengo un miedo horrible que no me deja y eso me preocupa mucho,miedo
desde hace dias todo lo que construi se cayo otra vez,triste
oye no tuve ganas de comer,triste
mira me pidieron que fuera a recursos humanos de verdad,miedo
sinceramente me canse de pedir lo mismo sin resultado y me cuesta mucho,enojo
fijate que consegui apartamento en arriendo bien precio pero bueno,feliz
no te miento siento que todo el mundo sigue y yo me quede quieto pero bueno,triste
de verdad siento una soledad muy grande ahora,triste
mira me toco dejar los estudios por plata y ya,triste
ahora mismo nada tiene sentido otra vez,triste
en serio prometieron y no cumplieron,enojo
fijate que me tiene angustiado no saber que va a pasar,miedo
no te miento manana tengo una prueba importante y estoy nervioso y es agotador,miedo
fijate que me dijeron que cambie como si estuviera mal ser yo y trato de disimularlo,triste
hoy que dia tan exitoso fue hoy,feliz
te digo que me siento muy solo y sin apoyo y no se como seguir,triste
fijate que se aprovecharon de que no sabia y me tiene mal,enojo
sinceramente me embargaron la cuenta y no entiendo por que y me cuesta mucho,miedo
sinceramente todos parecen entender menos yo pero ya no puedo mas,triste
estoy muy contento con lo logrado de verdad,feliz
me da pena decirlo pero me mandaron un mensaje muy agresivo y me tiene agotado,enojo
mira hoy amaneci con mucha energia y me afecta mucho,feliz
tengo miedo de que me rechacen si digo lo que pienso la verdad,miedo
me siento inseguro y no se que hacer,miedo
parce me aterra quedar mal frente a todos y nadie lo sabe,miedo
te digo que tengo miedo de no poder manejar esto,miedo
la verdad me siento incomodo con esto otra vez,miedo
me da miedo no estar preparado,miedo
sinceramente no puedo creer que hayas hecho eso en serio,enojo
en serio me rindo de intentarlo pero no digo nada,triste
fijate que me trataron como si yo fuera el problema y me tiene mal,enojo
te digo que estoy muy triste con la situacion actual y no se como seguir,triste
desde hace dias me invitaron a participar en un proyecto,feliz
la verdad me enfurece que actuen asi otra vez,enojo
parce tengo panico de que me pregunten algo en clase y eso me duele,miedo
me cayo muy bien esa persona parce,feliz
ahora mismo hicieron como si yo no existiera en la reunion y quisiera que alguien me ayudara,enojo
desde hace dias hoy no tuve que fingir que estaba bien pero necesitaba decirlo,feliz
no se si contarte pero no es la primera vez y eso me tiene agotado,enojo
hoy me vi bien en el espejo y me gusto bro,feliz
parce tengo panico de que me pregunten algo en clase y no es facil,miedo
es que me siento muy perdido con mi vida de verdad,triste
ahora mismo no soporto esta situacion y no se que hacer,enojo
te digo que me respondieron que si al proyecto bro,feliz
perdi algo muy importante y me tiene mal,triste
me da pena decirlo pero nadie me eligio para su equipo y eso me tiene mal,triste
la verdad me trataron como si yo fuera el problema y no es facil,enojo
lo que pasa es que me tiene completamente harto y eso me pesa,enojo
te digo que me alegra que todo haya salido bien,feliz
hoy se llevaron el credito de lo que yo hice la verdad,enojo
no te miento tengo una entrevista y me muero del susto y no lo puedo ocultar,miedo
hoy saque mi licencia de conducir y ya,feliz
te cuento que defendi mi proyecto y quede bien y ya,feliz
sinceramente me toca salir tarde y me da miedo en la calle y nadie lo sabe,miedo
mira se aprovecharon de que no sabia de verdad,enojo
la verdad hoy fue maravilloso por todo lo que paso,feliz
la verdad me puse muy feliz con eso parce hermano,feliz
ultimamente me siento feliz hoy,feliz
oye me da ansiedad abrir ese chat y no lo digo seguido,miedo
realmente recibi buenas noticias todo el tiempo,feliz
la verdad es que me tiene harto tu falta de respeto y me parece muy mal,enojo
fijate que dije algo que no quise decir y no se como explicarlo y trato de disimularlo,triste
definitivamente todo esta funcionando bien esta semana,feliz
en serio me hablaron muy feo sin ninguna razon pero bueno,enojo
ultimamente ya no tengo ganas otra vez,triste
hoy todo me hace enojar todo el tiempo,enojo
en serio no se como va a terminar esto,miedo
no se si contarte pero quise decir algo pero no encontre las palabras y me tiene agotado,triste
oye tengo miedo de que las cosas cambien de repente y nadie lo entiende,miedo
ultimamente me siento horrible todo el tiempo,triste
oye me asusta mucho lo que esta pasando en el barrio y me tiene mal,miedo
sabes que me alegra mucho tu compania y no lo puedo creer,feliz
mira me embargaron la cuenta y no entiendo por que y me cuesta mucho,miedo
la verdad es que cambiaron las reglas sin avisarme de verdad,enojo
ahora mismo pude mantener una conversacion sin angustiarme y no es facil admitirlo,feliz
realmente estoy harto de esto desde hace dias,enojo
oye me cancelaron la cita sin avisar,enojo
sinceramente me da miedo no estar a la altura de lo que se espera la verdad,miedo
ultimamente esto me molesta mucho en este momento,enojo
te digo que que buen resultado tuvimos hoy y es lo mejor que me paso,feliz
te cuento que algo cambio de repente y no entiendo por que,miedo
fijate que las cosas estan saliendo como quiero de verdad,feliz
me da mucha pena decirle eso a la gente,miedo
sabes que que alegria tan grande la que siento sin duda,feliz
desde hace dias me preocupa no poder lograrlo y eso me pesa,miedo
me hicieron perder un dia entero y me tiene mal,enojo
en serio me siento completo todo el tiempo,feliz
parce me tiene muy triste esta vuelta y ya,triste
me aterra quedar mal frente a todos y me tiene mal,miedo
ahora mismo ya no quiero esforzarme y ya,triste
hoy siento que finjo estar bien tan seguido que ya ni se y no se que hacer,triste
te cuento que por fin lo logre,feliz
la verdad es que siento una ansiedad tremenda ahora y no se que hacer,miedo
me siento muy bien con lo que hice de verdad,feliz
te cuento que nos separamos despues de mucho tiempo y no puedo evitarlo,triste
estoy muy angustiado con las noticias de hoy y eso me preocupa mucho,miedo
sinceramente me siento destruido en este momento,triste
estoy muy triste con lo que me paso,triste
desde ayer todo me hace enojar y me afecta mucho,enojo
la verdad es que que felicidad tan grande siento ahora sin duda,feliz
desde hace dias tengo miedo de decepcionar a todos la verdad,miedo
estoy temblando de nervios todo el tiempo,miedo
no te miento me puse muy feliz con eso parce,feliz
honestamente no entiendo tu actitud para nada de verdad,enojo
me fui de la reunion antes porque no podia mas sinceramente,triste
ultimamente me siento completo de verdad,feliz
no te miento me fue de maravilla en la entrevista y ya,feliz
en serio me preocupa no poder pagar el arriendo el otro mes,miedo
no te miento me dijeron que exageraba y me afecta mucho,enojo
es que me tiene harto que siempre pase lo mismo,enojo
estoy muy asustado con lo que puede pasar y no puedo evitarlo,miedo
desde hace dias dije algo que no quise decir y no se como explicarlo y trato de disimularlo,triste
oye estas actuando muy mal,enojo
te cuento que me rechazaron y duela mucho y es agotador,triste
me tienen harto con esto todo el tiempo,enojo
fijate que que descaro tan grande el de esa gente,enojo
mira tengo miedo de tomar una decision y que salga mal y ya,miedo
es que me canse de esperar que las cosas cambien solas y me afecta,triste
te cuento que se fue mi perro hoy,triste
no puedo evitar que estoy muy preocupado y con miedo,miedo
realmente estoy demasiado molesto,enojo
ultimamente ya no quiero hablar de eso porque nadie entiende y me cuesta aceptarlo,triste
lo que pasa es que me interrumpieron todo el tiempo y me tiene mal,enojo
te digo que que buen trabajo hiciste hoy,feliz
no es la primera vez y eso me tiene agotado y me pesa cargarlo solo,enojo
ahora mismo hable con alguien nuevo y no fue tan malo pero ya no puedo mas,feliz
ahora mismo me siento excelente hoy y no se que hacer,feliz
ultimamente no logre lo que esperaba y es agotador,triste
mira me dejaron hacer todo el trabajo solo y necesito que alguien me entienda,enojo
hoy tuve que fingir que estaba bien toda la noche y nadie lo entiende,triste
estoy que no me la creo la verdad,feliz
hermano me asusta mucho lo que esta pasando en el barrio y nadie lo sabe,miedo
te digo que siento una inquietud constante ahora y me tiene muy nervioso,miedo
es que me dicen que exagero cuando digo como me siento y no es facil,enojo
ultimamente me preocupa haber dicho algo sin darme cuenta y no puedo evitarlo,miedo
fijate que quedamos de una con el plan,feliz
para serte honesto me trataron como si no existiera y ya,enojo
te cuento que me dieron la visa y me afecta,feliz
ultimamente me siento horrible por todo lo que paso,triste
me molesta tu actitud de siempre,enojo
mira me quede sin trabajo y no se que hacer y no puedo evitarlo,triste
hoy me siento re bien parce y no es facil,feliz
siento que el tiempo no cura esto y no se como seguir,triste
tengo miedo de responder mal y arruinar todo y me afecta,miedo
oye hicimos una reunioncita y quedo muy buena,feliz
hoy me cayo muy bien esa persona de verdad,feliz
fijate que estoy demasiado angustiado para pensar y no puedo evitarlo,miedo
en serio hablaron de algo que yo no sabia y me senti excluido y me tiene agotado,triste
realmente esto me molesta demasiado en este momento,enojo
en serio estoy muy apenado y no se que decir y quisiera que no fuera así,triste
te digo que no se si voy a poder sostenerme solo pero bueno,miedo
te cuento que tengo algo importante manana y no puedo dormir la verdad,miedo
es que siento panico de lo que puede ocurrir,miedo
siento que algo muy importante se perdio,triste
no te miento extraño como eran las cosas antes y es agotador,triste
mira siento que algo malo va a pasar y no se que hacer,miedo
en serio me hablaron muy feo sin ninguna razon y ya,enojo
sinceramente me decepciono mucho lo que hiciste y punto,enojo
me llamaron de la empresa y no dijeron para que de verdad,miedo
la verdad me siento muy lejos de todos y nadie lo sabe,triste
me descuentan del sueldo cosas que no firmé y no se que hacer,enojo
honestamente me hicieron perder el tiempo de verdad,enojo
me saca de quicio tu actitud de verdad,enojo
en serio tengo panico de que algo que dije llegue a las manos equivocadas y me tiene pensando mucho,miedo
hoy se burlaron de mi y me tiene mal,enojo
lo que pasa es que no supe leer la situacion y meti la pata y nadie lo entiende,triste
me tiene muy cansado esta gente y me cuesta mucho,enojo
no se si contarte pero me dijeron que era muy sensible por sentirme mal y me tiene agotado,enojo
hoy me corrigieron el tono sin escuchar lo que dije pero ya no puedo mas,enojo
hoy hicieron como si yo no existiera en la reunion de verdad,enojo
me siento muy achantado hoy y ya,triste
es que me case hoy,feliz
lo que pasa es que llegue a tiempo a todo y es agotador,feliz
hoy estoy con una nota hoy,feliz
te cuento que prometieron y no cumplieron,enojo
definitivamente esto me molesta mucho todo el tiempo,enojo
tengo miedo de que se den cuenta que no entiendo pero ya no puedo mas,miedo
ultimamente me siento muy perdido con mi vida y me cuesta aceptarlo,triste
oye pude decir lo que sentia sin miedo y me pesa cargarlo solo,feliz
te juro que lei el mensaje diez veces y no se como responder y no lo digo seguido,miedo
es que mi grupo hizo el trabajo sin contar conmigo y me pesa cargarlo solo,triste
hoy me da terror enfrentar esto solo todo el tiempo,miedo
ahora mismo no logre lo que esperaba y necesito que alguien me entienda,triste
mira me siento muy solo en esta ciudad de verdad,triste
no te miento abusaron de mi confianza todo el tiempo,enojo
sinceramente estoy muy nervioso y no puedo calmarme,miedo
te juro que no entiendo nada y me da verguenza preguntar y me cuesta mucho,triste
sinceramente el transporte salio tardisimo y llegue tarde por eso la verdad,enojo
es que logre cerrar el trato que necesitaba y me tiene agotado,feliz
ya no tengo energia para nada de lo que antes me gustaba pero bueno,triste
me cansa tu falta de madurez de verdad,enojo
la verdad nadie me dio una respuesta clara,enojo
no te miento no supe si era una broma o algo serio y no lo digo seguido,triste
fijate que me prometieron que no volveria a pasar y me pesa cargarlo solo,enojo
en serio me siento muy feliz con mi familia,feliz
ultimamente me hicieron una videollamada sorpresa y me afecta mucho,feliz
lo que pasa es que hoy fui honesto y salio bien,feliz
es que fallecio alguien cercano,triste
la verdad es que mi grupo de trabajo funciono muy bien y me tiene agotado,feliz
la verdad es que esto me pone de muy mal humor y eso no esta bien,enojo
en serio estoy muy satisfecho con mis decisiones y estoy muy agradecido,feliz
es que no me puedo sacar esta sensacion de encima la verdad,miedo
te digo que me duele mucho haberlo perdido y quisiera que no fuera así,triste
no se subi algo y nadie reacciono y me senti invisible men,triste
oye me paraliza no saber cual es el camino correcto y no puedo evitarlo,miedo
me da pena decirlo pero me subieron el sueldo pero necesitaba decirlo,feliz
lo que pasa es que estoy muy apenado con lo que resulto y no lo puedo superar,triste
no se si contarte pero me bloqueo sin darme una explicacion pero ya no puedo mas,triste
la verdad me pusieron a hacer el trabajo de todos y ya,enojo
para serte honesto logre terminar algo que habia dejado pendiente y me afecta mucho,feliz
oye me molesta mucho que hagas eso y no lo entiendo,enojo
no te miento aprobe la materia que tenia perdida sinceramente,feliz
no puedo evitar que estoy muy angustiado sin encontrar salida,miedo
fijate que me quitaron el like y eso me bajo el animo y ya,triste
te juro que me produce rabia pensar en lo que hiciste sin excusas,enojo
en serio tengo miedo de tomar la decision equivocada y eso me pesa,miedo
sinceramente estoy muy apenado por lo que paso de verdad,triste
la verdad estoy con el animo muy por el piso,triste
hoy me da pena hablar en publico y manana me toca la verdad,miedo
realmente quiero estar solo en este momento,triste
para serte honesto me preocupa haber dicho algo sin darme cuenta pero ya no puedo mas,miedo
la verdad es que siento tristeza cuando pienso en eso y no lo puedo superar,triste
sinceramente nacio mi hija y me tiene mal,feliz
ahora mismo nadie me escucha otra vez,triste
parce tengo miedo de embarrarla con esa decision,miedo
estoy muy apagado y sin energia y quisiera que no fuera así,triste
estoy muy agradecido con todos en serio,feliz
me da pena decirlo pero me fui de la reunion antes porque no podia mas pero ya no puedo mas,triste
me da muy duro enfrentar esa conversacion y no es facil,miedo
te digo que me siento muy orgulloso de lo logrado,feliz
hoy me excluyeron de la decision sin explicacion de verdad,enojo
fijate que me hicieron sentir especial sinceramente,feliz
hermano me tiene muy cansado esta gente parce,enojo
no es que tenga una razón concreta es solo una sensación que no me deja tranquilo,miedo
vi que estaba en linea pero no me respondio pero necesitaba decirlo,triste
no se me angustia no saber si estoy en el camino correcto,miedo
sinceramente todo tiene sentido ahora y es agotador,feliz
me da pena hablar en publico y manana me toca de verdad,miedo
siento una tristeza que no puedo superar y me duele mucho,triste
hoy estoy con una nota hoy y nadie lo sabe,feliz
siento que me quede atras,triste
sinceramente siento tristeza y desesperanza ahora y no lo puedo superar,triste
el partido de colombia salio bien la verdad,feliz
parce me cayo del cielo esa noticia y no se que hacer,feliz
ya no hablo con alguien que queria mucho,triste
te juro que tengo miedo de que mi respuesta suene agresiva pero necesitaba decirlo,miedo
es que me prometieron que no volveria a pasar y nadie lo entiende,enojo
me dieron el trabajo que queria y me tiene mal,feliz
definitivamente esto arruino mi dia y eso empeora todo,enojo
oye me dijeron que era muy sensible por sentirme mal y no puedo evitarlo,enojo
de verdad que dia tan especial fue hoy para mi y estoy muy contento,feliz
mira me dieron la beca y necesito que alguien me entienda,feliz
es que me mintieron en mi cara y me afecta mucho,enojo
hoy me mencionaron en algo que me puso en ridiculo la verdad,enojo
mira tengo miedo de que todo cambie y me tiene mal,miedo
ultimamente estoy muy enojado,enojo
lo que pasa es que me enoja mucho lo que dijiste,enojo
men me asusta no saber si voy a conseguir trabajo,miedo
en serio me cambiaron el turno sin avisarme,enojo
en este momento estoy demasiado preocupado y me afecta mucho,miedo
parce hoy me fue de pelos,feliz
sinceramente estoy muy ilusionado con lo que viene y no lo puedo ocultar,feliz
para serte honesto me siento muy bien conmigo mismo y no puedo evitarlo,feliz
te digo que hoy me vi bien en el espejo y me gusto y me cuesta aceptarlo,feliz
desde hace dias hoy fue un dia muy gris y eso me pesa,triste
fijate que nacio mi hija y me afecta,feliz
mira mi familia estuvo muy unida hoy y no es facil,feliz
la verdad es que tengo panico de que me pregunten algo frente a todos y trato de disimularlo,miedo
no puedo evitar que me asusta mucho la situacion actual y eso me preocupa mucho,miedo
me siento muy mal por todo lo vivido y no lo puedo superar,triste
ultimamente no se si estoy listo para esto pero no digo nada,miedo
te juro que me da terror decepcionar a alguien que confio en mi,miedo
ultimamente siento que fracase y me afecta mucho,triste
no te miento me siento muy lejos de todos,triste
para serte honesto cambio su estado y supe que era por mi y no puedo evitarlo,triste
me duele mucho lo que esta pasando,triste
en serio estoy muy asustado con lo que puede pasar y no se que hacer,miedo
que bonito dia fue este para todos y estoy muy agradecido,feliz
ultimamente no se que va a pasar por todo lo que paso,miedo
men me tiene muy molesto que nadie haga nada,enojo
es que tengo miedo de que me vaya mal en las parciales y no es facil,miedo
mira mi abuelo ya no esta de verdad,triste
desde hace dias no hubo trafico hoy y no lo puedo ocultar,feliz
hoy todo esta mal organizado y eso me pesa,enojo
sinceramente me da susto pedir el favor porque me da pena,miedo
en serio esto me parece una falta de respeto total de verdad,enojo
me siento muy dichoso en este momento y estoy muy agradecido,feliz
me hablaron como si fuera tonto pero bueno,enojo
estoy agotado de tener que explicar como me siento men,triste
realmente me encanta este momento y no se que hacer,feliz
estoy muy emocionado con esto,feliz
quede encantado con como salio todo,feliz
desde ayer me siento vacio todo el tiempo,triste
estoy muy angustiado sin encontrar salida de verdad,miedo
es que siento que el tiempo se me acaba y no he hecho nada,miedo
tengo panico de fallar cuando todos confian en mi y me cuesta aceptarlo,miedo
ya no hablo con mi parcero de toda la vida la verdad,triste
hoy por fin me compre lo que queria y no puedo evitarlo,feliz
la verdad me escribio la persona que me gusta y ya,feliz
siento un vacio muy grande en mi de verdad,triste
te juro que me angustia no saber como interpretar eso y me afecta mucho,miedo
ultimamente hicieron como si yo no existiera en la reunion y no puedo evitarlo,enojo
ahora mismo me siento tranquilo y feliz y me afecta mucho,feliz
ultimamente me dijeron que era muy sensible por sentirme mal de verdad,enojo
siempre lo mismo,enojo
para serte honesto me pone muy nervioso hablar en publico y necesito que alguien me entienda,miedo
realmente me siento nervioso y no se que hacer,miedo
desde hace dias nadie hace las cosas bien aqui y me tiene mal,enojo
hoy termine mi tesis pero necesitaba decirlo,feliz
definitivamente no se que va a pasar todo el tiempo,miedo
la verdad me canse de esperar que las cosas cambien solas,triste
fijate que mi familia esta pasando un momento muy dificil parce,triste
oye me mandaron un audio muy lindo pero ya no puedo mas,feliz
para serte honesto me siento muy bien conmigo mismo la verdad,feliz
por fin lo logre y me tiene mal,feliz
todo el mundo sigue y yo estoy quieto y nadie lo sabe,triste
sinceramente me siento inseguro y eso me preocupa,miedo
me sacaron la paciencia otra vez,enojo
sinceramente me hicieron una videollamada sorpresa y nadie lo entiende,feliz
definitivamente tengo panico y no se que hacer,miedo
en serio me interrumpieron cada vez que hable y me pesa cargarlo solo,enojo
ahora mismo me cancelaron a ultimo momento la verdad,enojo
en este momento me siento increible de verdad,feliz
fijate que me sorprendieron hoy y no se que hacer,feliz
en serio me dejo de seguir en redes sociales y no se como manejarlo,triste
la verdad logre ahorrar lo que necesitaba y ya,feliz
estoy muy contento con lo logrado y estoy muy contento,feliz
de verdad me pone feliz ver tu progreso,feliz
la verdad odio esta situacion todo el tiempo,enojo
hoy no me reconozco ultimamente de verdad,triste
hoy me pelee con mi mejor amigo y me duele mucho y nadie lo sabe,triste
ahora mismo todo me afecta demasiado otra vez,triste
fijate que aprobe todas las materias este semestre,feliz
fijate que me quitaron el like y eso me bajo el animo de verdad,triste
me di cuenta de que ya no soy parte de ese grupo,triste
me da mucha rabia,enojo
que alegria tan grande la que siento y estoy muy contento,feliz
en serio tengo miedo de ver lo que me respondieron y eso me tiene mal,miedo
ahora mismo me corrigieron el tono sin escuchar lo que dije y no se como manejarlo,enojo
fijate que por fin termine el proyecto y ya,feliz
que dia tan maravilloso fue hoy en serio,feliz
no te miento me siento invisible y ya,triste
la verdad me toco el dia libre y me afecta mucho,feliz
te juro que no entiendo tu actitud para nada de verdad,enojo
desde hace dias me pone ansioso salir de casa otra vez,miedo
desde hace dias estoy al limite de mi paciencia y me afecta mucho,enojo
fijate que logre cerrar el trato que necesitaba y quisiera que alguien me ayudara,feliz
la verdad me da susto pedir el favor porque me da pena,miedo
definitivamente esto me molesta demasiado esta semana,enojo
hoy me toco irme del barrio que queria pero bueno,triste
sinceramente tuve que repetir lo mismo mil veces otra vez,enojo
en serio tengo miedo de caerle mal sin querer sinceramente,miedo
oye no quise hablar con nadie hoy sinceramente,triste
la verdad nada tiene sentido en este momento,triste
hoy hoy no tuve que fingir que estaba bien y no se que hacer,feliz
fijate que me toco dejar los estudios por plata,triste
ahora mismo perdi una oportunidad importante de verdad,triste
no puedo creer que eres un desconsiderado y no lo voy a tolerar,enojo
hoy pase el dia en cama y me afecta mucho,triste
ultimamente me bloquearon sin darme ninguna explicacion de verdad,enojo
oye todo me pesa demasiado y es agotador,triste
hoy no se si voy a poder con lo que viene,miedo
ultimamente no se si estoy listo para esto y ya,miedo
en serio me embargaron la cuenta y no entiendo por que pero bueno,miedo
hoy me siento decepcionado desde hace dias,triste
realmente me siento horrible y no se que hacer,triste
sabes que estoy muy contento y agradecido y estoy muy contento,feliz
en serio tengo miedo de caerle mal sin querer y no se que hacer,miedo
hoy me hicieron repetir el tramite tres veces la verdad,enojo
estoy muy apenado por lo sucedido y quisiera que no fuera así,triste
la verdad estoy demasiado preocupado por todo lo que paso,miedo
definitivamente estoy harto de esto y estoy cansado,enojo
desde ayer esto arruino mi dia desde hace dias,enojo
me atracaron y ya,enojo
mira lo que paso todos parecen entender menos yo de verdad,triste
definitivamente estoy emocionado desde hace dias,feliz
es que me usaron y despues me ignoraron y me afecta mucho,enojo
siento que me estoy quedando sin opciones y me afecta,miedo
hoy tengo ansiedad por lo que viene en este momento,miedo
es que se aprovecharon de que no sabia pero bueno,enojo
la verdad me prometieron el trabajo y al final le dieron a otro parce,enojo
hoy me cobraron de mas y no me quieren devolver de verdad,enojo
te cuento que me aceptaron en la universidad todo el tiempo,feliz
honestamente me saca de quicio esa actitud,enojo
la verdad hoy llore sin saber por que la verdad,triste
nacio mi hijo,feliz
sinceramente estoy agotado emocionalmente en este momento,triste
sinceramente estoy temblando de nervios,miedo
estoy muy frustrado con todo esto la verdad,enojo
oye me copiaron el trabajo y lo publicaron como propio y no se como manejarlo,enojo
oye tengo miedo de que mis sueños no sean suficientes pero bueno,miedo
hoy extraño mucho a las personas que ya no estan de verdad,triste
la verdad es que siento una ansiedad horrible en este momento y eso me preocupa mucho,miedo
ultimamente no logre lo que esperaba sinceramente,triste
ahora mismo siento que cargue solo con todo y necesito que alguien me entienda,triste
la verdad me da terror enfrentar esto solo y no lo puedo ocultar,miedo
hoy me hicieron una videollamada sorpresa y me cuesta mucho,feliz
te digo que tengo mucho temor de lo que viene de verdad,miedo
hermano estoy muy bacano con la noticia y eso me duele,feliz
nacio mi hija pero bueno,feliz
me asusta mucho lo que esta pasando en el barrio y eso me duele,miedo
oye mi mejor amigo se fue a vivir lejos de verdad,triste
me da pena decirlo pero me respondio el mensaje que esperaba y no es facil admitirlo,feliz
hoy estoy que no me la creo y nadie lo sabe,feliz
sinceramente ya basta con esa actitud,enojo
vieja me graduo el sabado en el paraninfo y no puedo evitarlo,feliz
mira lo que paso no quiero mandar el audio por miedo a como sueno sinceramente,miedo
hice algo que me daba miedo y salio bien pero necesitaba decirlo,feliz
sinceramente por fin me contestaron y no es facil admitirlo,feliz
ahora mismo me siento muy feliz ultimamente,feliz
es que me frustras mucho con eso y punto,enojo
fijate que tengo los mejores amigos y es agotador,feliz
para serte honesto dije algo que no quise decir y no se como explicarlo y no lo digo seguido,triste
sinceramente siento tristeza cuando pienso en eso y no lo puedo superar,triste
vieja me da pena que se den cuenta que no entendi pero bueno,miedo
es que me preocupa tanto que no puedo dormir de verdad,miedo
hoy la incertidumbre me tiene paralizado todo el tiempo,miedo
men me encontre plata en un bolsillo que no sabia,feliz
la verdad no quiero salir solo desde hace dias,miedo
en serio me tiene harto tu falta de respeto y no lo voy a tolerar,enojo
te cuento que me pidieron que fuera a recursos humanos y nadie lo sabe,miedo
la verdad me dejaron plantado y ni se disculparon,enojo
hoy quedamos de una con el plan la verdad,feliz
men me dicen que me esfuerce mas cuando ya doy todo,enojo
mi familia se fue a vivir lejos y me siento solo hermano,triste
desde hace dias me tratan diferente y no entienden por que me molesta y me afecta mucho,enojo
tengo panico de enfrentar esto solo,miedo
la verdad consegui el trabajo y eso me pesa,feliz
mira ya nada es igual pero necesitaba decirlo,triste
desde hace dias mi grupo de trabajo funciono muy bien y no puedo evitarlo,feliz
mira me cayo del cielo esa noticia,feliz
no entiendo como la gente puede ser asi,enojo
es que tengo miedo de haber arruinado algo sin saberlo pero ya no puedo mas,miedo
me da pena decirlo pero me dejo de seguir en redes sociales y me pesa cargarlo solo,triste
desde ayer estoy pasando un gran momento esta semana,feliz
en serio me ignoraron cuando tenia toda la razon parce,enojo
la verdad es que me subieron el sueldo sinceramente,feliz
mira me fue bien en el icfes de verdad,feliz
me tiene muy intranquilo todo esto y no puedo evitarlo,miedo
es que eso me pone muy furioso parce,enojo
men me reportaron sin motivo y me bloquearon la cuenta de verdad,enojo
ahora mismo estoy demasiado angustiado para pensar de verdad,miedo
estoy muy triste por la noticia y me duele mucho,triste
en serio publicaron algo mio sin pedirme permiso pero bueno,enojo
si esto no funciona no se que voy a hacer y me afecta,miedo
sabes que me hace muy bien sentirme asi y estoy muy agradecido,feliz
la verdad me salio la receta que estaba intentando y me afecta,feliz
hoy quedamos de una con el plan hermano,feliz
hoy estoy muy asustado con lo que puede pasar,miedo
la verdad no se que va a pasar con mi vida sinceramente,miedo
parce me siento re bien de verdad,feliz
en serio me hablaron muy feo sin ninguna razon y no puedo evitarlo,enojo
es que ya no aguanto esta situacion pero no digo nada,enojo
desde hace dias hoy no tengo que trabajar y no se que hacer,feliz
hoy me usaron cuando les convenia y despues nada y ya,enojo
sinceramente siento que no tengo proposito de verdad,triste
hoy me siento muy bien en este momento,feliz
de verdad que mal comportamiento tienes sin excusas,enojo
desde ayer tengo panico y no se que hacer,miedo
hoy borre todas mis fotos porque no me gustaba nada y no se que hacer,triste
la verdad tengo miedo de equivocarme y arrepentirme despues de verdad,miedo
mira lo que paso me paraliza la idea de tener que hablar en grupo y quisiera que alguien me ayudara,miedo
no te miento me da mucha pena decirle eso a la gente pero bueno,miedo
mira lo que paso me paraliza la idea de tener que hablar en grupo y no se como manejarlo,miedo
hoy me siento destruido y me duele mucho,triste
la verdad es que que dia tan especial fue hoy para mi y no lo puedo creer,feliz
la verdad es que mi jefe quedo contento con mi trabajo y no puedo evitarlo,feliz
lo que es cierto es que me siento muy contento con el equipo y estoy muy agradecido,feliz
la verdad estoy harto de esto y eso empeora todo,enojo
fijate que me tiene muy bajoneado lo que paso y ya,triste
ultimamente me siento destruido y no se que hacer,triste
fijate que estoy muy cansado de lucharla solo parce,triste
me echaron sin explicacion y me afecta,triste
no se si contarte pero hice algo que me daba miedo y salio bien y quisiera que alguien me ayudara,feliz
no entiendo nada y me da verguenza preguntar y no es facil admitirlo,triste
ultimamente me tienen harto con esto y me afecta mucho,enojo
hoy me llamaron de la empresa y no dijeron para que y no se que hacer,miedo
fijate que me mandaron un mensaje muy agresivo pero necesitaba decirlo,enojo
fijate que me hicieron sentir mal por preguntar y me tiene mal,enojo
realmente me siento furioso otra vez,enojo
te cuento que logre lo que queria otra vez,feliz
la verdad siento que fracase y necesito que alguien me entienda,triste
fijate que me pusieron el visto y luego respondieron bien y no lo digo seguido,feliz
hoy tengo miedo de que me vaya mal en las parciales y no puedo evitarlo,miedo
ultimamente siento mucha presion y me afecta mucho,miedo
desde hace dias tuve que repetir lo mismo mil veces y no puedo evitarlo,enojo
la verdad es que que dia tan maravilloso fue hoy,feliz
te digo que estoy muy nervioso por lo que puede pasar de verdad,miedo
la verdad no quiero salir solo esta semana,miedo
mira estoy muy bacano con la noticia de verdad,feliz
me da terror mostrarme como soy de verdad y eso me tiene mal,miedo
hoy me siento muy bien con mi proceso bro,feliz
desde hace dias dijeron cosas que no son verdad sobre mi y necesito que alguien me entienda,enojo
mi mejor amigo se fue a vivir lejos la verdad,triste
