text,emotion
la verdad me siento tranquilo y feliz esta semana,feliz
ahora mismo todo salio excelente esta semana,feliz
sinceramente me trataron como si no existiera y me afecta mucho,enojo
oye hice algo que me daba miedo y salio bien y no lo digo seguido,feliz
fijate que tengo miedo de embarrarla con esa decision de verdad,miedo
en este momento nada tiene sentido desde hace dias,triste
sinceramente hoy fue un gran dia ultimamente,feliz
te juro que me di cuenta que nadie me busca si yo no busco y me cuesta aceptarlo,triste
lo que es cierto es que me siento muy agradecido con la vida y es lo mejor que me paso,feliz
fijate que me llamaron de la empresa y no dijeron para que de verdad,miedo
te cuento que hicimos sancocho en familia y fue muy rico y ya,feliz
sinceramente me produce rabia pensar en lo que hiciste y ya me canse,enojo
la verdad todo salio perfecto y no se que hacer,feliz
que bonito dia fue este para todos de verdad,feliz
no tenemos para el arriendo este mes de verdad,triste
ahora mismo me bloqueo sin darme una explicacion y quisiera que alguien me ayudara,triste
oye hoy llore sin saber por que sinceramente,triste
te juro que me dicen que exagero cuando digo como me siento,enojo
oye me fue muy mal en el examen y me cuesta mucho,triste
para serte honesto me trataron muy mal sin razon y no se que hacer,enojo
es que me invitaron a algo importante y ya,feliz
definitivamente me siento lleno de energia otra vez,feliz
sinceramente algo cambio de repente y no entiendo por que,miedo
ultimamente estoy harto de todo y me afecta mucho,enojo
desde ayer me siento lleno de energia y me afecta mucho,feliz
no te miento termine mi tesis la verdad,feliz
estoy muy decaido y sin esperanza y quisiera que no fuera así,triste
mira me tiene muy apagado esta situacion,triste
me hace muy bien sentirme asi,feliz
ahora mismo todo me afecta demasiado todo el tiempo,triste
la verdad es que que mal te portas siempre,enojo
lo que pasa es que vi que estaba en linea pero no me respondio y no puedo evitarlo,triste
no se si voy a poder sostenerme solo y me afecta,miedo
desde hace dias llevo dias aguantando esto y ya no puedo y nadie lo entiende,enojo
desde hace dias perdi algo muy importante otra vez,triste
ultimamente prometieron y no cumplieron todo el tiempo,enojo
honestamente me enoja mucho lo que dijiste y no lo voy a tolerar,enojo
me siento realizado y me tiene mal,feliz
bro me angustia saber que todo queda guardado en internet,miedo
hoy hoy me vi bien en el espejo y me gusto,feliz
siento que algo muy importante se perdio y quisiera que no fuera así,triste
me alegra mucho haberte visto hoy sin duda,feliz
para serte honesto no se como va a terminar esto y no puedo evitarlo,miedo
mira sali del pais por primera vez y no se que hacer,feliz
fijate que me tiene con los nervios destrozados de verdad,miedo
la verdad me hicieron esperar demasiado y me afecta mucho,enojo
hermano me toca salir tarde y me da miedo en la calle la verdad,miedo
estoy muy triste y no se que hacer y no lo puedo superar,triste
es que siento que estoy decepcionando a todos pero bueno,triste
fijate que mi familia se fue a vivir lejos y me siento solo de verdad,triste
sinceramente que caradureza la tuya y no lo voy a tolerar,enojo
me da terror pensar que no hay salida,miedo
hablaron de algo que yo no sabia y me senti excluido y eso me tiene mal,triste
te juro que me saco del grupo sin razon y me pesa cargarlo solo,triste
ultimamente me senti aceptado como soy y quisiera que alguien me ayudara,feliz
es que me ignoraron durante horas de verdad,enojo
oye tengo miedo de que las cosas cambien de repente y nadie lo entiende,miedo
hoy que buen trabajo hiciste hoy en serio,feliz
sinceramente mi pareja me sorprendio todo el tiempo,feliz
ultimamente estoy esperando una respuesta y me tiene nervioso y me afecta mucho,miedo
en serio estoy emocionalmente agotado,triste
parce me siento muy achantado hoy,triste
hoy estoy muy alegre con lo que vivo y es lo mejor que me paso,feliz
estoy muy apenado por lo que paso de verdad,triste
fijate que me hablaron como si fuera tonto pero bueno,enojo
ahora mismo me preocupa haber dicho algo sin darme cuenta y quisiera que alguien me ayudara,miedo
hoy me tiene muy intranquilo todo esto y me tiene mal,miedo
me salio la receta que estaba intentando de verdad,feliz
hoy amaneci con toda la actitud,feliz
mira me dejo mi novio y estoy muy mal,triste
siento una ansiedad tremenda ahora y eso me preocupa mucho,miedo
la verdad es que alguien me entendio sin que yo explicara mucho y eso me tiene mal,feliz
eres muy desconsiderado con los demas,enojo
te digo que tengo un miedo muy grande en este momento y eso me preocupa mucho,miedo
en serio esto me parece una falta de respeto total y eso me pesa,enojo
ultimamente subi algo y nadie reacciono y me senti invisible de verdad,triste
vieja hoy amaneci con toda la actitud de verdad,feliz
la verdad es que me asusta pensar en las consecuencias de verdad,miedo
la verdad tengo miedo de equivocarme y arrepentirme despues y me afecta,miedo
es que me paralizo cuando tengo que decidir y ya,miedo
es que tengo una entrevista y me muero del susto y ya,miedo
definitivamente tengo mucho miedo esta semana,miedo
hoy las cosas estan saliendo como quiero y no se que hacer,feliz
oye me irritas con ese comportamiento y eso no esta bien,enojo
ahora mismo pase el dia en cama,triste
perdi mi trabajo hoy,triste
mira no me puedo quitar esa preocupacion de encima,miedo
desde hace dias todo me pesa demasiado y no lo puedo ocultar,triste
es que siento que no tengo control de nada la verdad,miedo
es que estoy con el animo muy por el piso,triste
fijate que perdi mi negocio y no se como seguir,triste
hoy me cambiaron las condiciones a ultimo momento y no se que hacer,enojo
lo que pasa es que encontre lo que buscaba otra vez,feliz
mira me reportaron sin motivo y me bloquearon la cuenta y no es facil,enojo
me da ansiedad ver cuanta gente vio mi historia de verdad,miedo
hoy saque mi licencia de conducir pero necesitaba decirlo,feliz
es que eres muy desconsiderado con los demas,enojo
es que me pidieron que fuera a recursos humanos la verdad,miedo
oye me pone muy nervioso tener que dar explicaciones la verdad,miedo
fijate que me dejaron sinceramente,triste
fijate que fuimos a la finca y fue muy bacano pero bueno,feliz
la verdad todo cambio de golpe la verdad,triste
para serte honesto dije algo que no quise decir y no se como explicarlo y me cuesta mucho,triste
oye me da mucha pena decirle eso a la gente de verdad,miedo
me enfurece tu actitud y eso no esta bien,enojo
ultimamente me siento en paz la verdad,feliz
es que me tiene muy irritado todo lo que esta pasando y me tiene pensando mucho,enojo
desde ayer me siento tranquilo y feliz otra vez,feliz
sinceramente me da terror mostrarme como soy de verdad y trato de disimularlo,miedo
estoy disfrutando mucho en este momento,feliz
sinceramente me asusta mucho lo que esta pasando en el barrio y ya,miedo
estoy muy mamado de todo pero bueno,triste
la verdad siento que todo el mundo sigue y yo me quede quieto parce,triste
te cuento que siento que algo esta pasando y nadie me dice que y ya,miedo
sinceramente tengo ansiedad por lo que viene ultimamente,miedo
sinceramente las cosas ya no son como antes,triste
ya no tengo energia para nada de lo que antes me gustaba,triste
oye que irresponsable eres con todo y no lo entiendo,enojo
parce mi familia esta pasando un momento muy dificil y ya,triste
la verdad es que me enoja mucho lo que dijiste y ya me canse,enojo
mira tengo los mejores amigos otra vez,feliz
ultimamente sonrei todo el tiempo pero por dentro lloraba y nadie lo entiende,triste
hermano mi equipo gano hoy y estoy feliz y eso me duele,feliz
hoy nacio mi hijo sinceramente,feliz
me aterra no tener el control de nada,miedo
es que hicieron como si yo no existiera en la reunion y me pesa cargarlo solo,enojo
ahora mismo pude expresarme sin que me juzgaran y no se como manejarlo,feliz
mira gane el concurso de verdad,feliz
la verdad hicieron lo que quisieron sin preguntarme nada y no puedo evitarlo,enojo
ultimamente me da ansiedad publicar algo y que lo juzguen y ya,miedo
hermano me tienen hasta la coronilla la verdad,enojo
men ya no quiero hablar de eso porque nadie entiende y me afecta,triste
te cuento que compre mi primer carro y ya,feliz
me dijeron que si y despues que no,enojo
algo cambio de repente y no entiendo por que y me afecta,miedo
mira nos separamos despues de mucho tiempo,triste
no se si contarte pero me mandaron un mensaje muy agresivo y eso me tiene mal,enojo
me produce mucho enojo esto,enojo
me hablaron muy feo sin ninguna razon de verdad,enojo
desde hace dias me da ansiedad conocer gente nueva de verdad,miedo
ultimamente que problema tan absurdo,enojo
sinceramente subi algo y nadie reacciono y me senti invisible,triste
es que vi que me sacaron de un grupo y no dije nada,triste
oye fallecio alguien cercano y nadie lo sabe,triste
hoy pase el semestre sin perder nada y me cuesta mucho,feliz
hoy nada me salio bien hoy y no puedo evitarlo,enojo
me dejo mi novia y estoy muy bajoneado,triste
realmente estoy disfrutando mucho desde hace dias,feliz
hoy me siento increible desde hace dias,feliz
en este momento me siento lleno de energia y eso me alegra,feliz
oye hoy el clima estuvo perfecto,feliz
me trataron diferente a los demas y no se que hacer,enojo
algo cambio de repente y no entiendo por que y nadie lo sabe,miedo
oye estrene mi apartamento y ya,feliz
me siento muy feliz con mi familia en serio,feliz
ahora mismo me corrigieron el tono sin escuchar lo que dije y quisiera que alguien me ayudara,enojo
ahora mismo me preocupa haber dicho algo sin darme cuenta y nadie lo entiende,miedo
no puedo evitar que siento una inquietud constante ahora y eso me preocupa mucho,miedo
te cuento que me siento completo todo el tiempo,feliz
hoy hicieron lo que quisieron sin preguntarme nada,enojo
ahora mismo nadie reconocio lo que aporte y no se que hacer,enojo
para serte honesto me pidieron algo de ultimo momento pero ya no puedo mas,enojo
fijate que hoy fue mejor de lo que esperaba pero bueno,feliz
sinceramente me tocó repetir el tramite porque perdieron mis papeles,enojo
hoy me cancelaron a ultimo momento y es agotador,enojo
estoy muy contento con mi progreso sin duda,feliz
honestamente que fastidio eres en serio,enojo
me enoja mucho lo que dijiste y ya me canse,enojo
sinceramente me da mucho miedo enfrentar esta situacion y no se que hacer,miedo
hoy se fue mi gato hoy de verdad,triste
es que la incertidumbre me tiene paralizado todo el tiempo,miedo
me da muy duro enfrentar esa conversacion,miedo
en serio me hablaron muy mal y no puedo evitarlo,enojo
fijate que me toco dejar los estudios por plata y ya,triste
no se si lo que estoy haciendo es lo correcto y no puedo evitarlo,miedo
ahora mismo tengo miedo de haber arruinado algo sin saberlo de verdad,miedo
que bonito momento vivimos hoy y no lo puedo creer,feliz
lo que pasa es que me entristece mucho lo que hiciste,triste
te juro que me da miedo no estar a la altura de lo que se espera y me afecta,miedo
se rieron de como me exprese y no se como manejarlo,enojo
hoy me tiene con los nervios destrozados y me tiene mal,miedo
tengo miedo de responder mal y arruinar todo y nadie lo entiende,miedo
ahora mismo no es la primera vez y eso me tiene agotado,enojo
mira estoy muy mamado de todo y no se que hacer,triste
te digo que llegue a los seguidores que queria de verdad,feliz
fijate que llegue y me dijeron que no habia cupo,enojo
en serio me tiene muy cansado esta gente de verdad,enojo
es que me da susto pedir el favor porque me da pena,miedo
en serio me sorprendieron hoy pero no digo nada,feliz
oye no se si ese mensaje significaba lo que creo y me afecta mucho,miedo
lo que pasa es que hoy fui honesto y salio bien de verdad,feliz
hoy el transporte salio tardisimo y llegue tarde por eso la verdad,enojo
oye me tiene muy irritado todo lo que esta pasando y no puedo evitarlo,enojo
la verdad es que me ofrecieron un mejor cargo de verdad,feliz
sinceramente me invitaron a algo importante pero bueno,feliz
para serte honesto tengo miedo de caerle mal sin querer sinceramente,miedo
mira me indigna mucho tu comportamiento,enojo
es que me canse de esperar que las cosas cambien solas la verdad,triste
me cancelaron la cita sin avisar de verdad,enojo
la verdad ya no quiero hablar en este momento,triste
hoy me llegó una carta del juzgado y no se que es y ya,miedo
hoy me tiene muy bajoneado lo que paso,triste
en serio me toco el dia libre sinceramente,feliz
no te miento no pude ir a la graduacion,triste
hoy me preocupa tanto que no puedo dormir y me tiene mal,miedo
en este momento todo esta mejorando con todo lo que paso,feliz
te cuento que me pone muy ansioso pensar en eso y no es facil,miedo
fijate que me preocupa mucho el futuro economico y ya,miedo
desde ayer me siento motivado desde hace dias,feliz
tengo mucho miedo y me afecta mucho,miedo
ultimamente ya no quiero hablar otra vez,triste
en serio estoy rodeado de gente y me siento solo,triste
me faltaron el respeto delante de todos y nadie lo sabe,enojo
en serio me salio redondo todo hoy la verdad,feliz
ultimamente me aceptaron en la universidad pero no digo nada,feliz
oye tuve que fingir que estaba bien toda la noche y no lo digo seguido,triste
es que tengo miedo de tomar la decision equivocada y me afecta mucho,miedo
no te miento me siento muy lejos de ser feliz la verdad,triste
fijate que me eliminó de sus contactos sin decir nada y no es facil admitirlo,triste
te cuento que estoy muy cansado de lucharla solo la verdad,triste
me siento muy solo en este momento de verdad,triste
ultimamente publicaron algo mio sin pedirme permiso y me afecta,enojo
sali del pais por primera vez pero bueno,feliz
mira no me puedo quitar esa preocupacion de encima de verdad,miedo
para serte honesto logre terminar algo que habia dejado pendiente y nadie lo entiende,feliz
ultimamente me tiene harto que siempre pase lo mismo de verdad,enojo
hoy me salio el negocio que queria y me cuesta mucho,feliz
mira me echaron la culpa de algo que hizo otro y me tiene mal,enojo
te juro que no me reconozco ultimamente,triste
la verdad es que tengo panico de decir algo y que lo malinterpreten pero necesitaba decirlo,miedo
me pone ansioso salir de casa,miedo
fijate que me tiene muy triste esta vuelta de verdad,triste
no se usaron mis ideas sin darme credito y me afecta,enojo
desde hace dias todo esta mal organizado,enojo
hoy tengo un presentimiento muy malo y me tiene mal,miedo
en serio quise decir algo pero no encontre las palabras y no puedo evitarlo,triste
lo que pasa es que no me dejaron hablar y me afecta mucho,enojo
hoy me reconocieron el esfuerzo en el trabajo sinceramente,feliz
hoy extraño como era todo antes,triste
te cuento que mi mejor amigo se fue para otro pais y me tiene mal,triste
te cuento que me dejaron plantado y ni se disculparon de verdad,enojo
realmente estoy muy enojado en este momento,enojo
vi algo que me dejo muy intranquilo y nadie lo sabe,miedo
te cuento que me saca de quicio todo esto pero no digo nada,enojo
me invitaron a salir,feliz
hoy estoy muy emocionado y no se que hacer,feliz
en serio me ofrecieron un mejor cargo pero ya no puedo mas,feliz
definitivamente que problema tan absurdo en este momento,enojo
no es la primera vez y eso me tiene agotado,enojo
oye me piden experiencia para un trabajo de principiante,enojo
hoy estoy agotado emocionalmente y no se que hacer,triste
me da mucha alegria saber eso,feliz
la verdad me encanta este momento,feliz
la verdad es que pude mantener una conversacion sin angustiarme sinceramente,feliz
te juro que no se si lo que estoy haciendo es lo correcto de verdad,miedo
sinceramente me da pena que se den cuenta que no entendi,miedo
en serio me entristece mucho lo que paso,triste
oye mi familia se fue a vivir lejos y me siento solo la verdad,triste
ahora mismo no supe leer la situacion y meti la pata pero necesitaba decirlo,triste
hoy me toco dejar los estudios por plata y nadie lo sabe,triste
estoy muy agradecido por este momento sin duda,feliz
hoy hoy me senti muy bien conmigo mismo,feliz
sinceramente me siento nervioso todo el tiempo,miedo
sinceramente me siento decepcionado ultimamente,triste
ahora mismo estoy muy preocupado ultimamente,miedo
hoy hoy fue un dia increible de verdad,feliz
en serio hoy descanse bien por primera vez en mucho tiempo la verdad,feliz
estoy muy asustado con lo que dijiste de verdad,miedo
hermano me da mucha pena decirle eso a la gente pero bueno,miedo
mira lo que paso me da terror decepcionar a alguien que confio en mi y nadie lo entiende,miedo
sinceramente siento mucha angustia en este momento y no se que hacer,miedo
hoy me dieron la beca de la universidad publica y ya,feliz
hoy me tiene muy angustiado esa situacion,miedo
todo esta fluyendo muy bien ultimamente y no se que hacer,feliz
te digo que me llego un paquete que habia pedido,feliz
ultimamente no se si lo que estoy haciendo es lo correcto de verdad,miedo
es que siento que me estoy quedando sin opciones y me tiene mal,miedo
hoy por fin me contestaron y nadie lo entiende,feliz
ahora mismo estoy disfrutando mucho y me afecta mucho,feliz
me tiene indignado lo que paso de verdad,enojo
desde hace dias siento que algo malo va a pasar y no lo puedo ocultar,miedo
te cuento que me salio redondo todo hoy de verdad,feliz
fijate que el transporte salio tardisimo y llegue tarde por eso hermano,enojo
estoy temblando de nervios y no se que hacer,miedo
hoy que problema tan absurdo y no se que hacer,enojo
te cuento que nadie me escucha y necesito que alguien me entienda,triste
mira siento que estoy de mas todo el tiempo,triste
me da pena hablar en publico y manana me toca de verdad,miedo
vieja me faltaron el respeto delante de todos,enojo
sinceramente me da muy duro enfrentar esa conversacion y me tiene mal,miedo
hermano me tienen muy mamado con esa vuelta,enojo
me siento muy achantado hoy y ya,triste
mira me rindo de intentarlo y ya,triste
la verdad me usaron cuando les convenia y despues nada pero bueno,enojo
te cuento que me dejo mi novia y estoy muy bajoneado,triste
eso me pone muy furioso parce pero bueno,enojo
sinceramente aprobe la materia que tenia perdida y eso me tiene mal,feliz
hoy me siento sin energia ultimamente,triste
hoy me rindo de intentarlo y no se que hacer,triste
hoy lei el mensaje mal y arruine todo de verdad,triste
siento que algo malo va a pasar y me afecta mucho,miedo
hermano me tiene muy irritado todo esto,enojo
no te miento nacio mi hija y ya,feliz
en serio no puedo creer tu irresponsabilidad y me parece muy mal,enojo
siento una inquietud muy grande ahora y no se que hacer,miedo
sinceramente me enferma tu comportamiento de verdad,enojo
lo que pasa es que me ignoraron cuando tenia razon y no puedo evitarlo,enojo
hoy me siento muy triste ultimamente,triste
es que me fue muy mal en el examen,triste
oye me borraron un comentario que tenia toda la razon y me afecta,enojo
ultimamente esto es injusto otra vez,enojo
no entendi el tono del mensaje y me confundi y me cuesta mucho,triste
desde hace dias siento que no tengo control de nada de verdad,miedo
hoy fue un dia increible en serio,feliz
la verdad no me dejaron terminar de hablar de verdad,enojo
no me toman en serio por mi edad bro,enojo
ahora mismo me preocupa haber dicho algo sin darme cuenta sinceramente,miedo
te juro que pase el semestre sin perder nada y me cuesta mucho,feliz
oye me saca de quicio que no cambien nada y no puedo evitarlo,enojo
ahora mismo por fin termine el proyecto otra vez,feliz
en serio tengo miedo de que me quiten el trabajo y ya,miedo
es que me respondieron con mala cara sin razon pero bueno,enojo
hoy me mandaron buenas noticias por whatsapp pero ya no puedo mas,feliz
sinceramente consegui el trabajo y me afecta mucho,feliz
lo que pasa es que me mandaron un audio muy lindo pero ya no puedo mas,feliz
ultimamente me siento muy bien con mi proceso,feliz
te digo que que maravilloso momento estoy viviendo y estoy muy agradecido,feliz
fijate que me dijeron que exageraba pero necesitaba decirlo,enojo
la verdad me borraron un comentario que tenia toda la razon pero bueno,enojo
te cuento que me tiene muy intranquilo todo esto,miedo
mira no se puede confiar en ti de verdad,enojo
mira me enfurece tu actitud y no lo voy a tolerar,enojo
desde ayer ya no quiero hablar y no se que hacer,triste
en serio estoy muy enojado y estoy cansado,enojo
fijate que me siento muy lejos de ser feliz sinceramente,triste
no se si contarte pero tuve que fingir que estaba bien toda la noche y quisiera que alguien me ayudara,triste
lo que pasa es que me da terror mostrarme como soy de verdad y eso me tiene mal,miedo
hoy me ignoraron durante horas,enojo
realmente ya no tengo ganas y no se que hacer,triste
te cuento que me cambiaron las condiciones a ultimo momento pero necesitaba decirlo,enojo
ahora mismo tengo miedo de haber arruinado algo sin saberlo y eso me tiene mal,miedo
mira tengo miedo de que me vaya mal en las parciales,miedo
sinceramente hoy fue un parche buenisimo y eso me duele,feliz
no te miento salimos a rumbear y la pase muy bien hermano,feliz
oye no tengo con quien hablar,triste
la verdad me bloquearon sin darme ninguna explicacion de verdad,enojo
hoy siento demasiado temor por todo lo que pasa,miedo
sabes que que alegria tan grande la que siento y estoy muy agradecido,feliz
te digo que tengo mucho temor de lo que viene de verdad,miedo
la verdad me canse de esperar que las cosas cambien solas pero bueno,triste
fijate que me cuesta aceptar que eso ya termino la verdad,triste
me salio el negocio que queria de verdad,feliz
definitivamente hoy fue un gran dia y no se que hacer,feliz
que mal te portas siempre,enojo
es que me tiene indignado lo que paso y no lo voy a tolerar,enojo
oye me di cuenta que nadie me busca si yo no busco,triste
en serio tengo panico de fallar cuando todos confian en mi la verdad,miedo
sinceramente me tocó madrugar y no dormí nada y encima salio mal y me tiene mal,triste
sinceramente estoy muy triste y no quiero nada,triste
ultimamente no entendi el tono del mensaje y me confundi y no se que hacer,triste
me dicen que deberia estar agradecido por poco y me tiene pensando mucho,enojo
no se si lo que estoy haciendo es lo correcto,miedo
hoy me hicieron repetir el tramite tres veces de verdad,enojo
en serio tengo miedo de responder mal y arruinar todo de verdad,miedo
hoy hoy fue maravilloso por todo lo que paso,feliz
hoy me da ansiedad cuando hay silencio en la conversacion de verdad,miedo
hoy todo salio mal ultimamente,triste
mi familia estuvo muy unida hoy y no puedo evitarlo,feliz
para serte honesto hicieron como si yo no existiera en la reunion y eso me tiene mal,enojo
desde hace dias tengo panico de decir algo y que lo malinterpreten y me pesa cargarlo solo,miedo
definitivamente estoy demasiado preocupado en este momento,miedo
estoy muy frustrado con todo esto pero bueno,enojo
sinceramente me tiene muy angustiado esa situacion y eso me duele,miedo
sinceramente ya les dije mil veces y no cambia nada y me pesa cargarlo solo,enojo
hoy hicieron lo que quisieron sin preguntarme nada y me tiene mal,enojo
la verdad siento que la estoy embarrando en todo pero bueno,triste
no puedo evitar que tengo miedo de no poder salir adelante y no se que hacer,miedo
oye me hablaron muy feo sin ninguna razon y nadie lo sabe,enojo
que estupidez lo que hiciste y no lo voy a tolerar,enojo
fijate que se aprovecharon de que no sabia y me tiene mal,enojo
te digo que estoy muy feliz con el resultado y no lo puedo creer,feliz
hermano me da muy duro enfrentar esa conversacion,miedo
oye todos parecen entender menos yo y no se como manejarlo,triste
me asusta mucho lo que esta pasando en el barrio y no puedo evitarlo,miedo
es que me dieron la visa de verdad,feliz
la verdad me tratan diferente por ser joven pero bueno,enojo
hicieron lo que quisieron sin preguntarme nada la verdad,enojo
te digo que me borraron un comentario que tenia toda la razon bro,enojo
para serte honesto me siento completo y ya,feliz
no se si contarte pero me dijeron que era muy sensible por sentirme mal pero necesitaba decirlo,enojo
estoy muy contento con mi progreso de verdad,feliz
me sorprendieron hoy la verdad,feliz
me tiene muy angustiado esa situacion y me cuesta mucho,miedo
encontre algo que habia perdido hace tiempo y ya,feliz
no te miento vi que estaba en linea pero no me respondio,triste
la verdad me tienen muy mamado con esa vuelta,enojo
realmente todo me fastidia desde hace dias,enojo
mira hicieron lo que quisieron sin preguntarme nada,enojo
siento una angustia que no me deja dormir y me tiene muy nervioso,miedo
hoy hicimos una reunioncita y quedo muy buena de verdad,feliz
ultimamente siento mucha presion y me afecta mucho,miedo
es que me irritas con ese comportamiento de verdad,enojo
no te miento me usaron y despues me ignoraron,enojo
la verdad estoy muy asustado con lo que puede pasar y ya,miedo
siento el alma muy pesada hoy y no lo puedo superar,triste
mira me tiene completamente harto otra vez,enojo
es que fuimos a la finca y fue muy bacano la verdad,feliz
fijate que hoy llore sin saber por que y me afecta mucho,triste
lo que es cierto es que estoy muy feliz con el camino que tome,feliz
ultimamente me exigen resultados sin darme las herramientas men,enojo
hoy me da terror mostrarme como soy de verdad y me afecta mucho,miedo
hoy tengo miedo de mandar ese mensaje y que lo tomen mal y no puedo evitarlo,miedo
no te miento algo me dice que las cosas van a cambiar mal y no se que hacer,miedo
ultimamente siento que no tengo proposito,triste
lo que pasa es que me entristece mucho lo que paso,triste
la verdad me llamaron para el trabajo en medellin hermano,feliz
la verdad es que estoy muy triste y sin animo de nada y no lo puedo superar,triste
te cuento que tengo miedo de que me quiten el trabajo,miedo
en serio me quitaron el like y eso me bajo el animo,triste
es que me pone muy nervioso tener que dar explicaciones y me cuesta mucho,miedo
eres completamente irresponsable,enojo
es que me da terror decepcionar a alguien que confio en mi pero ya no puedo mas,miedo
fijate que me comi algo rico y me alegro el dia,feliz
hoy estoy agotado emocionalmente,triste
es que perdi tiempo en algo que no valio y no lo puedo ocultar,enojo
en serio me di cuenta que no me invitaron a la reunion y no puedo evitarlo,triste
me aterra pensar en lo que puede ocurrir y no se que hacer,miedo
es que estoy al limite de mi paciencia sinceramente,enojo
desde hace dias estoy esperando una respuesta y me tiene nervioso todo el tiempo,miedo
es que no me puedo quitar esa preocupacion de encima y me cuesta mucho,miedo
sinceramente me duele mucho todo lo que ocurrio y me duele mucho,triste
hoy no se que va a pasar ultimamente,miedo
fijate que tengo miedo de que todo cambie otra vez,miedo
en este momento estoy disfrutando mucho todo el tiempo,feliz
parce me aprobo el credito el banco,feliz
me tienen hasta la coronilla la verdad,enojo
hicimos sancocho en familia y fue muy rico y no es facil,feliz
te digo que me aterra quedarme sin opciones,miedo
encontré las llaves que había perdido,feliz
vieja me toco irme del barrio que queria y no puedo evitarlo,triste
ultimamente capturaron una conversacion privada y la compartieron y ya,enojo
oye siento que no tengo proposito y no es facil,triste
desde hace dias alguien noto que estaba bien y me lo dijo y no se que hacer,feliz
sinceramente me dijeron que cambie como si estuviera mal ser yo y eso me tiene mal,triste
en serio encontre algo que habia perdido hace tiempo,feliz
es que todo tiene sentido ahora y eso me pesa,feliz
en serio me robaron el celular y estoy muy mal y me cuesta mucho,triste
es que me rechazaron y duela mucho sinceramente,triste
hermano me tienen muy hastiado con lo mismo y nadie lo sabe,enojo
para serte honesto me duele el alma pero no digo nada,triste
bro me canse de ser el que siempre aguanta,triste
desde hace dias me paraliza la idea de tener que hablar en grupo y no lo digo seguido,miedo
sinceramente me dejo en visto y no respondio,triste
eso me pone muy furioso parce y me cuesta mucho,enojo
la verdad me dieron la beca de la universidad publica y no puedo evitarlo,feliz
sabes que estoy muy contento con lo que paso,feliz
es que entregue el proyecto a tiempo y me tiene agotado,feliz
es que siento que el tiempo se me acaba y no he hecho nada,miedo
te digo que me duele mucho haber fallado en eso,triste
es que me mandaron de una oficina a otra sin solucion y me afecta,enojo
es que me canse de esperar que las cosas cambien solas y no se que hacer,triste
desde hace dias no me merecia este trato pero no digo nada,enojo
no te miento me siento re bien parce,feliz
la verdad me invitaron a algo importante pero necesitaba decirlo,feliz
me dejaron plantado y ni se disculparon pero bueno,enojo
oye me preocupa mucho el futuro economico pero bueno,miedo
me citaron para hablar y no se de que,miedo
sinceramente nacio mi hijo y ya,feliz
no te miento me da ansiedad abrir ese chat y me tiene agotado,miedo
es que publicaron algo mio sin pedirme permiso y me afecta,enojo
hoy llore sin saber por que todo el tiempo,triste
ultimamente siento que finjo estar bien tan seguido que ya ni se y no se que hacer,triste
te cuento que me toco dejar los estudios por plata de verdad,triste
tengo un miedo horrible que no me deja y no puedo calmarlo,miedo
la verdad es que estoy muy decaido y sin fuerzas,triste
fijate que tengo panico de fallar frente a todos y no se que hacer,miedo
mira me encontre con un amigo que no veia hace tiempo,feliz
fijate que me di cuenta que nadie me busca si yo no busco la verdad,triste
ultimamente me da terror que noten que estoy nervioso y me cuesta mucho,miedo
la verdad tengo miedo de que me rechacen si digo lo que pienso pero bueno,miedo
fijate que me mintieron descaradamente en la cara y no es facil,enojo
me da mucha pena decirle eso a la gente y ya,miedo
me da pena decirlo pero minimizaron lo que sentia y no se que hacer,enojo
te digo que me da terror lo que pueda pasar despues y me tiene muy nervioso,miedo
definitivamente me siento sin energia por todo lo que paso,triste
lo que pasa es que me asusta pensar en el futuro,miedo
sinceramente no soporto esta situacion por todo lo que paso,enojo
en este momento no se que va a pasar y eso me preocupa,miedo
es que estoy que no me la creo pero bueno,feliz
mira estas actuando muy mal y eso no esta bien,enojo
la verdad no pude ir a la graduacion pero necesitaba decirlo,triste
es que nos separamos despues de mucho tiempo y no se que hacer,triste
de verdad me produce mucho enojo esto,enojo
parce me salio el traslado que pedi de verdad,feliz
me puse a pensar en lo peor y no puedo parar de verdad,miedo
fijate que hoy me di cuenta que avance mucho la verdad,feliz
es que mi grupo hizo el trabajo sin contar conmigo y me pesa cargarlo solo,triste
es que me tiene angustiado no saber que va a pasar y ya,miedo
sinceramente siento una soledad muy grande ahora y me duele mucho,triste
te juro que me siento muy agradecido con la vida hoy de verdad,feliz
mira lo que paso me pusieron en evidencia en un grupo y no puedo evitarlo,enojo
en serio tengo miedo de que me rechacen si digo lo que pienso pero bueno,miedo
en serio me tienes agotado con tus cosas y ya me canse,enojo
no te miento siento que me estoy quedando sin opciones y nadie lo sabe,miedo
hoy me tiene muy apagado esta situacion de verdad,triste
siento que me quede atras de verdad,triste
para serte honesto me dejo de seguir en redes sociales y no es facil admitirlo,triste
me llegó una carta del juzgado y no se que es y me cuesta mucho,miedo
realmente tengo mucho miedo otra vez,miedo
ultimamente hoy no tuve que madrugar y lo disfrute de verdad,feliz
perdi algo muy importante de verdad,triste
es que estoy con una nota hoy y me tiene mal,feliz
la verdad es que hable con alguien nuevo y no fue tan malo pero ya no puedo mas,feliz
es que entregue el proyecto a tiempo y no lo digo seguido,feliz
